ANO_ADESAO;COD_ESC;CODSIT;DEPADM;NOMEDEP;CODREG;CHAVE;CDREDE;COD_DIR;DE;DRE;CODDIST;DISTR;CODMUN;MUN;TIPOESC;DESCRICAO_TIPO_ESCOLA;COD_UNID_ADM;CODESCMEC;CODESC;NOMESC;ENDESC;NUMESC;COMPLEND;BAIESC;CODCEP;COMPCEP;DDD;FONE1;FONE2;EMAIL;ZONA;DESCRICAO_ZONA;DS_LONGITUDE;DS_LATITUDE;CARGA_HORARIA
2013;17231;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;43155;35017231;17231;EMILIO ROMI COMENDADOR;DONA CAROLINA;11;;JARDIM PANAMBI;13450;515;19;34555092;34636117;E017231A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4255981445313;-22,7546005249023;9 HORAS
2025;903802;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;69063;35903802;903802;GUIOMAR DIAS DA SILVA PROFA;MANAUS;230;RUA;LOTEAMENTO PLANALTO DO SOL;13454;357;19;34581209;34584414;E903802A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3840713500977;-22,7370300292969;9 HORAS
2021;39822;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;56530;35039822;39822;HELOIZA THEREZINHA MURBACH LACAVA PROFA;INGLATERRA;536;RUA;JARDIM EUROPA I;13455;500;19;34582266;34582517;E039822A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3728981018066;-22,7271995544434;7 HORAS
2022;922353;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;21362;35922353;922353;HENRIQUE NICOPELLI MONSENHOR;ACUCAR;284;RUA;JARDIM PEROLA;13454;178;19;34583868;34587025;E922353A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3688888549805;-22,7453308105469;9 HORAS
2022;17000;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;43151;35017000;17000;INOCENCIO MAIA PROF;JOAO LINO;525;RUA;CENTRO;13450;033;19;34555099;;E017000A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4163017272949;-22,7555999755859;9 HORAS
2021;37936;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;51061;35037936;37936;IRENE DE ASSIS SAES PROFA;TUPININQUINS;195;RUA;JARDIM SAO FRANCISCO;13457;040;19;34551315;34636615;E037936A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,394229888916;-22,767110824585;7 HORAS
2021;913625;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;80740;35913625;913625;JADYR GUIMARAES CASTRO PROFA;TENENTE CORONEL JOSE G O DE SOUZA;751;RUA;PARQUE RESIDENCIAL ZABANI;13454;460;19;34580453;34581585;E913625A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3806991577148;-22,732400894165;9 HORAS
2014;49918;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;62673;35049918;49918;JORGE CALIL ASSAD SALLUM PROF;ALBERTO NOVAES;240;RUA;RESIDENCIAL FURLAN;13451;192;19;34551223;34636250;E049918A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4212989807129;-22,7413997650146;9 HORAS
2022;16986;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;43152;35016986;16986;JUVELINA DE OLIVEIRA RODRIGUES PROFA;JOSE ALEX DE BARROS;86;RUA;JARDIM PAULISTA;13456;034;19;34552553;34636917;E016986A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4040184020996;-22,7610893249512;7 HORAS
2022;919160;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;10697;35919160;919160;LAURA EMMIE PYLES PROFA;BORRACHA;500;RUA;JARDIM PEROLA;13454;206;19;34581233;34582658;E919160A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3676986694336;-22,7425994873047;9 HORAS
2022;17073;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;56608;35017073;17073;LUIZ ALVES CEL;ANCHIETA PADRE;173;RUA;VILA SIQUEIRA CAMPOS;13451;036;19;34554853;34637015;E017073A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4244995117188;-22,7492008209229;9 HORAS
2025;922961;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;22408;35922961;922961;LUZIA BARUQUE KIRCHE PROFA;EDSON DOS SANTOS MANO DOUTOR;50;RUA;CONJUNTO HABITACIONAL ROBERTO ROMANO;13458;221;19;34551677;34635478;E922961A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4193000793457;-22,7742004394531;9 HORAS
2021;919147;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;10695;35919147;919147;MARIA DE LOURDES MAIA FROTA PROFA;BENEDITO BORDIN VEREADOR;40;RUA;CONJUNTO HABITACIONAL ANGELO GIUBINA;13453;562;19;34551307;34635605;E919147A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3983001708984;-22,7374000549316;7 HORAS
2014;17059;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;43149;35017059;17059;MARIA GUILHERMINA LOPES FAGUNDES PROFA;CARLOS CHAGAS;253;RUA;VILA LINOPOLIS I;13450;455;19;34552708;34637117;E017059A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4222984313965;-22,7621002197266;9 HORAS
2025;39330;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;52856;35039330;39330;MARIA JOSE MARGATO BROCATTO PROFA;COURO;1381;RUA;CIDADE NOVA;13454;185;19;34582059;34584215;E039330A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3759002685547;-22,7360992431641;9 HORAS
2022;907534;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;73400;35907534;907534;ODAIR DE OLIVEIRA SEGAMARCHI PROFA;ANTONIO MORAES BARROS;63;AVENIDA;JARDIM VISTA ALEGRE;13458;574;19;34550848;34637489;E907534A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4029006958008;-22,7751007080078;7 HORAS
2022;922959;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;22407;35922959;922959;SONIA APARECIDA BATAGLIA CARDOSO PROFA;INDUSTRIA;SN;AVENIDA;JARDIM PEROLA;13454;200;19;34580483;34581295;E922959A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,3714714050293;-22,7380695343018;9 HORAS
2023;17061;1;1;ESTADUAL - SE;2;20401;20401;15;AMERICANA;AMERICANA;458;SANTA BARBARA D'OESTE;606;SANTA BARBARA D'OESTE;8;EE;43147;35017061;17061;ULISSES DE OLIVEIRA VALENTE PROF;PRUDENTE DE MORAES;222;RUA;CENTRO;13450;048;19;34637317;;E017061A@EDUCACAO.SP.GOV.BR;1;URBANA;-47,4149017333984;-22,7523002624512;9 HORAS
2022;922365;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;22;ANDRADINA;170;ANDRADINA;8;EE;21363;35922365;922365;ALICE MARQUES DA SILVA ROCHA;PARAGUASSU;850;RUA;VILA SANCHES;16900;117;18;37227736;997453911;E922365A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,3872108459473;-20,9102306365967;9 HORAS
2022;29361;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;22;ANDRADINA;170;ANDRADINA;8;EE;44368;35029361;29361;FRANCISCO TEODORO DE ANDRADE;RODRIGUES ALVES;453;RUA;CENTRO;16900;005;18;37223814;;E029361A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,3816909790039;-20,903980255127;9 HORAS
2022;29543;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;111;CASTILHO;259;CASTILHO;8;EE;44402;35029543;29543;ARMEL MIRANDA;CARLOS BEVILACQUA;132;AVENIDA;CENTRO;16920;000;18;37411140;;E029543A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,4847984313965;-20,8693103790283;7 HORAS
2022;407215;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;111;CASTILHO;259;CASTILHO;8;EE;92599;35407215;407215;DARIO GIOMETTI PROFESSOR;JOSE MANOEL DE ANGELO;150;AVENIDA;CENTRO;16920;000;18;37411687;37413153;E407215A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,4880981445313;-20,8665008544922;9 HORAS
2022;30740;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;601;ILHA SOLTEIRA;750;ILHA SOLTEIRA;8;EE;45697;35030740;30740;ARNO HAUSSER;BRASIL NORTE;815;AVENIDA;ZONA NORTE;15385;000;18;37422722;37424915;E030740A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,3385429382324;-20,4223461151123;7 HORAS
2014;30557;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;601;ILHA SOLTEIRA;750;ILHA SOLTEIRA;8;EE;45698;35030557;30557;LEA SILVA MORAES PROFA;BRASIL SUL;820;;CENTRO;15385;000;18;37422723;37424914;E030557A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,3502006530762;-20,4330997467041;9 HORAS
2018;36195;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;601;ILHA SOLTEIRA;750;ILHA SOLTEIRA;8;EE;46458;35036195;36195;URUBUPUNGA;BRASIL SUL;920;AVENIDA;ZONA SUL;15385;000;18;37422765;;E036195A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,3497009277344;-20,4326000213623;9 HORAS
2022;29488;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;230;ITAPURA;378;ITAPURA;8;EE;44429;35029488;29488;PAULO GRASSI BONILHA DR;TIRADENTES;1495;RUA;CENTRO;15390;000;18;37451106;37451210;E029488A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,5126800537109;-20,6422004699707;7 HORAS
2021;29452;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;265;LAVINIA;413;LAVINIA;8;EE;44431;35029452;29452;CESARE TOPPINO PADRE;FRANCO DE MELLO;620;RUA;CENTRO;16850;000;18;36981285;;E029452A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,0381011962891;-21,1643028259277;9 HORAS
2017;29427;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;301;MIRANDOPOLIS;449;MIRANDOPOLIS;8;EE;44438;35029427;29427;EDGAR RAIMUNDO DA COSTA DR;ORLANDO J DE AQUINO;1372;RUA;CENTRO;16800;000;18;37011068;37014102;E029427A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,1055908203125;-21,1340007781982;9 HORAS
2020;29661;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;882;TRES ALIANCAS;449;MIRANDOPOLIS;8;EE;45699;35029661;29661;MARILENA SANTANA CORREA FERNANDES PROFA;LUSSANVIRA;SN;RUA;ALIANCA;16800;000;18;37081253;37081358;E029661A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,0882301330566;-20,999849319458;9 HORAS
2020;29634;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;321;MURUTINGA DO SUL;469;MURUTINGA DO SUL;8;EE;44444;35029634;29634;ANCHIETA PADRE;ORLANDO MOLINA;325;;CENTRO;16950;000;18;37881151;37881496;E029634A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,2799606323242;-20,9890403747559;9 HORAS
2022;30703;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;374;PEREIRA BARRETO;522;PEREIRA BARRETO;8;EE;44472;35030703;30703;AGNES LIEDTKE;GREGORIO SULIAN;2623;;JARDIM ALDA;15371;120;18;37044399;37044757;E030703A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,1028709411621;-20,6373691558838;9 HORAS
2014;30764;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;374;PEREIRA BARRETO;522;PEREIRA BARRETO;8;EE;44471;35030764;30764;FRANCISCO SCHMIDT CEL;CYRO MAIA;2230;RUA;JARDIM SERRADOR;15370;020;18;37044355;37044745;E030764A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,1081695556641;-20,6388702392578;9 HORAS
2022;30570;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;374;PEREIRA BARRETO;522;PEREIRA BARRETO;8;EE;44470;35030570;30570;MITSUSADA UMETANI DR;STELIO MACHADO LOUREIRO;1251;RUA;CENTRO;15370;438;18;37044533;;E030570A@EDUCACAO.SP.GOV.BR;1;URBANA;-51,1100006103516;-20,6424694061279;7 HORAS
2021;30673;1;1;ESTADUAL - SE;2;20801;20801;16;ANDRADINA;ANDRADINA;522;SUD MENNUCCI;670;SUD MENNUCCI;8;EE;44484;35030673;30673;CICERO CASTILHO CUNHA;ANTONIO GAMBAROTO;229;AVENIDA;JARDIM ALVORADA;15360;000;18;37861316;;E030673A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,9299507141113;-20,6930694580078;7 HORAS
2018;14370;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;28;APIAI;176;APIAI;8;EE;42637;35014370;14370;ANTONIA BAPTISTA CALAZANS LUZ PROFA;1 DE MAIO;894;RUA;CENTRO;18320;000;15;35521663;;E014370A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,8448638916016;-24,5106163024902;9 HORAS
2025;38878;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;28;APIAI;176;APIAI;8;EE;51046;35038878;38878;JOAO PEDRO DO NASCIMENTO PROF;ESPIRITO SANTO;137;RUA;CORDEIROPOLIS;18320;000;15;35522404;;E038878A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,8410720825195;-24,5250816345215;9 HORAS
2021;14357;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;28;APIAI;176;APIAI;8;EE;42631;35014357;14357;REGINA DIAS ANTUNES DA SILVA PROFA;PEDRO NOLASCO DA SILVA;232;RUA;SANTA BARBARA;18320;000;15;35521253;;E014357A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,8484382629395;-24,5111427307129;9 HORAS
2023;46848;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;28;APIAI;176;APIAI;8;EE;60948;35046848;46848;ROSARIA JANUZZI PROFA;NERI ANTONIO DE CAMARGO;855;;PALMITAL;18320;000;15;35521693;;E046848A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,8302001953125;-24,5387325286865;7 HORAS
2022;38866;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;28;APIAI;176;APIAI;8;EE;51048;35038866;38866;SYLVIA NOEMIA DE ALBUQUERQUE MARTINS PROFA;PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO;983;AVENIDA;PINHEIROS;18320;000;15;35521669;;E038866A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,8448295593262;-24,4953861236572;7 HORAS
2022;919779;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;28;APIAI;176;APIAI;8;EE;10757;35919779;919779;VERA LUCIA COSMO LUCENA PROFESSORA;PRINCIPAL;SN;;CONCEICAO DO HERVAL;18320;000;;;;E919779A@EDUCACAO.SP.GOV.BR;2;RURAL;-48,9501495361328;-24,4135608673096;7 HORAS
2025;41440;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;588;BARRA DO CHAPEU;737;BARRA DO CHAPEU;8;EE;56463;35041440;41440;HERMINIA DA SILVEIRA MELLO DONA;GREGORIO GONCALVES CAMPOS;298;RUA;MORRO AGUDO;18325;000;15;35547164;;E041440A@EDUCACAO.SP.GOV.BR;2;RURAL;-49,1114921569824;-24,4835548400879;9 HORAS
2023;913522;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;588;BARRA DO CHAPEU;737;BARRA DO CHAPEU;8;EE;80850;35913522;913522;JAIME DE OLIVEIRA PROF;APIAI BARRA DO CHAPEU;SN;KM 20;PONTE ALTA;18325;000;15;35546100;;E913522A@EDUCACAO.SP.GOV.BR;2;RURAL;-48,9707908630371;-24,4671897888184;7 HORAS
2020;14412;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;588;BARRA DO CHAPEU;737;BARRA DO CHAPEU;8;EE;42635;35014412;14412;PAULO FRANCISCO DE ASSIS PROF;JOSE DE OLIVEIRA BARRETO;172;RUA;CENTRO;18325;000;15;35541132;;E014412A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,0255737304688;-24,4721908569336;7 HORAS
2018;14333;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;176;GUAPIARA;324;GUAPIARA;8;EE;42639;35014333;14333;JOAO ANTUNES ALEXANDRE;AVELINO GOMES DE ALMEIDA;75;RUA;JARDIM CANUTO;18310;000;15;35471226;;E014333A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,5311279296875;-24,1886310577393;9 HORAS
2023;14394;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;176;GUAPIARA;324;GUAPIARA;8;EE;42640;35014394;14394;THEREZINHA SACCOMANO PASSARO PROFA;SAO JOSE;514;RUA;CENTRO;18310;000;15;35471224;;E014394A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,5287017822266;-24,1854000091553;9 HORAS
2021;913534;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;176;GUAPIARA;324;GUAPIARA;8;EE;80852;35913534;913534;TOSHIMARO KACUTA COMENDADOR;SEBASTIAO FERRAZ DE CAMARGO PENTEADOSP 250;SN;KM 274;EMPOSSADOS;18310;000;;;;E913534A@EDUCACAO.SP.GOV.BR;2;RURAL;-48,5932464599609;-24,2507095336914;7 HORAS
2022;14321;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;212;IPORANGA;360;IPORANGA;8;EE;42641;35014321;14321;NASCIMENTO SATIRO DA SILVA;IPORANGA;386;RUA;CENTRO;18330;000;15;35561568;;E014321A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,5970306396484;-24,5876941680908;7 HORAS
2022;41452;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;602;ITAOCA;751;ITAOCA;8;EE;56464;35041452;41452;ANEZIA AMORIM MARTINS PROFA;PRINCIPAL;SN;AVENIDA;PAVAO;18360;000;15;35571105;;E041452A@EDUCACAO.SP.GOV.BR;2;RURAL;-48,7879066467285;-24,6450176239014;7 HORAS
2023;48203;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;602;ITAOCA;751;ITAOCA;8;EE;60997;35048203;48203;CACILDA LAGES PEREIRA CAVANI PROFA;DA MATRIZ;129;AVENIDA;LAGEADO DE ITAOCA;18360;000;15;996362885;;E048203A@EDUCACAO.SP.GOV.BR;2;RURAL;-48,8750076293945;-24,602014541626;7 HORAS
2022;14345;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;602;ITAOCA;751;ITAOCA;8;EE;42634;35014345;14345;ELIAS LAGES DE MAGALHAES PROF;INDEPENDENCIA;17;AVENIDA;CENTRO;18360;000;15;35572050;;E014345A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,8426475524902;-24,6399040222168;9 HORAS
2022;40848;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;603;ITAPIRAPUA PAULISTA;752;ITAPIRAPUA PAULISTA;8;EE;56472;35040848;40848;MARIA DE ALBUQUERQUE DIAS BAPTISTA PROFA;DOUTOR MARCELO DE OLIVEIRA IVO;83;AVENIDA;CENTRO;18385;000;15;35481196;;E040848A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,1710968017578;-24,575309753418;7 HORAS
2025;14312;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;428;RIBEIRA;576;RIBEIRA;8;EE;42642;35014312;14312;DIOGENES RIBEIRO DE LIMA;ANTONIO MOURA ROLIM;97;RUA;CENTRO;18380;000;15;35551141;;E014312A@EDUCACAO.SP.GOV.BR;1;URBANA;-49,0062675476074;-24,6577701568604;9 HORAS
2023;48239;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;428;RIBEIRA;576;RIBEIRA;8;EE;61000;35048239;48239;JULIA DA SILVEIRA MELLO PROFA;RIBEIRA  ITAPIRAPUA  PAULISTA KM09;SN;RUA;CATAS ALTAS;18380;000;15;35555100;;E048239A@EDUCACAO.SP.GOV.BR;2;RURAL;-49,0342445373535;-24,6303615570068;7 HORAS
2023;38885;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;430;RIBEIRAO BRANCO;578;RIBEIRAO BRANCO;8;EE;56630;35038885;38885;ABDIEL LOPES MONTEIRO PROF;SAO SEBASTIAO;896;RUA;CAMPINA DE FORA;18430;000;15;35511111;;E038885A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,9466590881348;-24,3128223419189;7 HORAS
2025;913583;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;430;RIBEIRAO BRANCO;578;RIBEIRAO BRANCO;8;EE;80857;35913583;913583;HIROSHI KOSUGE;BAIRRO KANTIAN;SN;RUA;BAIRRO KANTIAN;18430;000;15;35511216;35534123;E905252A@EDUCACAO.SP.GOV.BR;2;RURAL;-48,8466949462891;-24,2965297698975;9 HORAS
2022;905252;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;430;RIBEIRAO BRANCO;578;RIBEIRAO BRANCO;8;EE;70837;35905252;905252;HONORATO FERREIRA DA SILVA;MIRASSOL;420;PREDIO;ITABOA;18430;000;15;35511216;;E905252A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,8979263305664;-24,259952545166;7 HORAS
2022;65456;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;430;RIBEIRAO BRANCO;578;RIBEIRAO BRANCO;8;EE;27596;35065456;65456;JOAO PAULO II PAPA;CORONEL JOAQUIM MACHADO;723;RUA;CENTRO;18430;000;15;35531371;;E065456A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,7645378112793;-24,2231178283691;7 HORAS
2022;14369;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;430;RIBEIRAO BRANCO;578;RIBEIRAO BRANCO;8;EE;42643;35014369;14369;LUIZ JOSE DIAS PROF;ANGELO SANTOS PENTEADO;378;RUA;CENTRO;18430;000;15;35531201;;E014369A@EDUCACAO.SP.GOV.BR;1;URBANA;-48,7655181884766;-24,2191982269287;7 HORAS
2022;913571;1;1;ESTADUAL - SE;2;20301;20301;17;APIAI;APIAI;430;RIBEIRAO BRANCO;578;RIBEIRAO BRANCO;8;EE;80858;35913571;913571;PAULINA DE MORAIS PROFA;MIGUEL DE ALMEIDA GARCIA;SN;;CENTRO;18430;000;15;35537401;;E913571A@EDUCACAO.SP.GOV.BR;2;RURAL;-48,8640098571777;-24,2114925384521;7 HORAS
2014;48513;1;1;ESTADUAL - SE;2;20802;20802;18;ARACATUBA;ARACATUBA;29;ARACATUBA;177;ARACATUBA;8;EE;62450;35048513;48513;ALTINA MORAES SAMPAIO PROFA;BAURU;50;RUA;CONJUNTO HABITACIONAL NOSSA SENHORA APARECIDA;16056;600;18;36235339;;E048513A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,4294395446777;-21,1896591186523;9 HORAS
2022;909257;1;1;ESTADUAL - SE;2;20802;20802;18;ARACATUBA;ARACATUBA;29;ARACATUBA;177;ARACATUBA;8;EE;77168;35909257;909257;ARTHUR LEITE CARRIJO PROF;AURELIANO VALADAO FURQUIM;690;AVENIDA;JARDIM UMUARAMA;16013;140;18;36227902;;E909257A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,4152908325195;-21,2153491973877;9 HORAS
2022;924611;1;1;ESTADUAL - SE;2;20802;20802;18;ARACATUBA;ARACATUBA;29;ARACATUBA;177;ARACATUBA;8;EE;24969;35924611;924611;ARY BOCUHY PROF;ABEL SARTORI;279;RUA;CONJUNTO HABITACIONAL IVO TOZZI;16012;580;18;36084708;;E924611A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,3996505737305;-21,2148208618164;9 HORAS
2022;29749;1;1;ESTADUAL - SE;2;20802;20802;18;ARACATUBA;ARACATUBA;29;ARACATUBA;177;ARACATUBA;8;EE;44325;35029749;29749;CLOVIS DE ARRUDA CAMPOS DR;AUGUSTO KELLER;139;RUA;AMIZADE;16074;300;18;36235239;;E029749A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,4529991149902;-21,1882991790771;9 HORAS
2022;920575;1;1;ESTADUAL - SE;2;20802;20802;18;ARACATUBA;ARACATUBA;29;ARACATUBA;177;ARACATUBA;8;EE;17578;35920575;920575;CONJUNTO HABITACIONAL EZEQUIEL BARBOSA;SERVILIANO DA SILVA JUNIOR;410;RUA;SAO JOSE;16070;383;18;36222207;36252489;E920575A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,4800300598145;-21,19455909729;7 HORAS
2022;29890;1;1;ESTADUAL - SE;2;20802;20802;18;ARACATUBA;ARACATUBA;29;ARACATUBA;177;ARACATUBA;8;EE;44321;35029890;29890;GENESIO DE ASSIS PROF;ALDO CAMPOS VEREADOR;870;RUA;PARAISO;16050;145;18;36238855;;E029890A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,4477996826172;-21,1975994110107;7 HORAS
2014;29889;1;1;ESTADUAL - SE;2;20802;20802;18;ARACATUBA;ARACATUBA;29;ARACATUBA;177;ARACATUBA;8;EE;44342;35029889;29889;JORGE CORREA PROF;PAULO SAO;SN;RUA;JARDIM SUMARE;16015;263;18;36233135;;E029889A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,4317016601563;-21,2115898132324;9 HORAS
2022;30065;1;1;ESTADUAL - SE;2;20802;20802;18;ARACATUBA;ARACATUBA;29;ARACATUBA;177;ARACATUBA;8;EE;44343;35030065;30065;JOSE ARANTES TERRA PROF;ALVORADA;412;RUA;JARDIM ALVORADA;16016;005;18;36232998;;E030065A@EDUCACAO.SP.GOV.BR;1;URBANA;-50,4224395751953;-21,2282600402832;9 HORAS
